i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
0.3645,0.1635,-0.201,-0.264,0.2825,-0.0185,0.632,0.5955,0.2165,0.1735,0.148,0.1745,-0.227,-0.3175,0.121
0.3995,0.1655,-0.2345,-0.2825,0.317,-0.0345,0.6235,0.5885,0.21,0.168,0.1405,0.167,-0.228,-0.3225,0.1195
0.4195,0.168,-0.2515,-0.294,0.3355,-0.0415,0.6185,0.5845,0.2065,0.1645,0.1365,0.1625,-0.2265,-0.322,0.12
0.4085,0.167,-0.2415,-0.288,0.325,-0.037,0.6255,0.5895,0.2095,0.168,0.1395,0.1655,-0.227,-0.3185,0.12
0.3985,0.1705,-0.228,-0.2845,0.313,-0.029,0.6315,0.595,0.2165,0.174,0.1435,0.1695,-0.2285,-0.3225,0.12
0.392,0.1705,-0.2215,-0.281,0.3065,-0.0255,0.629,0.5955,0.217,0.1725,0.1405,0.1675,-0.2295,-0.3245,0.119
0.3885,0.1675,-0.221,-0.278,0.3045,-0.0265,0.628,0.5925,0.213,0.17,0.138,0.164,-0.2315,-0.325,0.1205
0.3835,0.172,-0.212,-0.278,0.2975,-0.02,0.6325,0.5985,0.217,0.1755,0.1425,0.169,-0.2305,-0.322,0.12
0.389,0.1825,-0.206,-0.2855,0.2975,-0.0115,0.632,0.602,0.218,0.176,0.146,0.171,-0.228,-0.316,0.1175
0.411,0.184,-0.227,-0.2975,0.319,-0.0215,0.6255,0.595,0.212,0.1695,0.1385,0.1635,-0.229,-0.317,0.116
0.408,0.1785,-0.2295,-0.293,0.319,-0.0255,0.6285,0.5995,0.2165,0.171,0.1405,0.1645,-0.2305,-0.3215,0.1155
0.401,0.1775,-0.2235,-0.289,0.3125,-0.023,0.6315,0.605,0.2205,0.175,0.146,0.1685,-0.23,-0.3225,0.1175
0.3905,0.176,-0.2145,-0.2835,0.3025,-0.0195,0.6315,0.6075,0.222,0.178,0.147,0.1715,-0.2305,-0.319,0.117
0.39,0.1785,-0.2115,-0.2845,0.3005,-0.0165,0.6275,0.6045,0.22,0.175,0.145,0.1685,-0.2315,-0.318,0.115
0.4005,0.1765,-0.224,-0.2885,0.312,-0.0235,0.6175,0.593,0.207,0.1615,0.132,0.1555,-0.234,-0.3155,0.1145
0.406,0.173,-0.233,-0.2895,0.3195,-0.03,0.6195,0.595,0.206,0.159,0.13,0.1535,-0.2345,-0.3165,0.116
0.4055,0.1785,-0.2275,-0.292,0.3165,-0.0245,0.6235,0.6005,0.211,0.163,0.1345,0.157,-0.234,-0.317,0.1155
0.399,0.181,-0.218,-0.29,0.3085,-0.0185,0.6245,0.6005,0.2105,0.164,0.134,0.1575,-0.235,-0.3145,0.116
0.3965,0.1845,-0.212,-0.2905,0.3045,-0.0135,0.6285,0.604,0.2135,0.167,0.1375,0.1585,-0.237,-0.3115,0.115
0.394,0.1845,-0.21,-0.2895,0.302,-0.013,0.627,0.604,0.213,0.1655,0.1355,0.1565,-0.237,-0.3095,0.114
0.393,0.176,-0.217,-0.2845,0.305,-0.0205,0.6245,0.6045,0.2125,0.165,0.1355,0.156,-0.236,-0.318,0.1135
0.3715,0.1725,-0.199,-0.272,0.2855,-0.0135,0.63,0.612,0.22,0.173,0.142,0.164,-0.2355,-0.3195,0.1135
0.3665,0.173,-0.194,-0.27,0.2805,-0.0105,0.635,0.6185,0.2255,0.179,0.1455,0.1695,-0.2345,-0.3205,0.114
0.3665,0.173,-0.1935,-0.27,0.28,-0.0105,0.639,0.6245,0.2295,0.1825,0.1505,0.173,-0.2345,-0.322,0.1125
0.3455,0.174,-0.1715,-0.2595,0.2585,0.0015,0.647,0.633,0.2385,0.1895,0.158,0.1815,-0.233,-0.321,0.1135
0.335,0.175,-0.16,-0.255,0.2475,0.0075,0.6495,0.6355,0.238,0.189,0.158,0.182,-0.235,-0.32,0.114
0.3385,0.1725,-0.1665,-0.2555,0.2525,0.003,0.645,0.6295,0.2315,0.1825,0.1525,0.1765,-0.237,-0.319,0.1145
0.3505,0.1665,-0.184,-0.258,0.267,-0.009,0.6435,0.6295,0.232,0.182,0.1515,0.1765,-0.238,-0.3255,0.113
0.3815,0.1675,-0.2135,-0.2745,0.2975,-0.023,0.634,0.624,0.227,0.1745,0.1445,0.169,-0.237,-0.3255,0.113
0.4215,0.1715,-0.25,-0.296,0.3355,-0.0395,0.6195,0.6115,0.219,0.164,0.1335,0.157,-0.235,-0.3215,0.113
0.424,0.1705,-0.253,-0.2975,0.3385,-0.041,0.617,0.611,0.2195,0.164,0.1335,0.1565,-0.235,-0.3225,0.112
0.42,0.174,-0.246,-0.297,0.333,-0.0355,0.618,0.611,0.218,0.1655,0.1335,0.158,-0.234,-0.322,0.1125
0.412,0.1795,-0.2325,-0.2955,0.322,-0.0265,0.622,0.617,0.222,0.17,0.1365,0.162,-0.233,-0.3205,0.114
0.404,0.1785,-0.226,-0.291,0.315,-0.0235,0.622,0.617,0.22,0.168,0.136,0.1615,-0.233,-0.3195,0.117
0.4085,0.179,-0.2295,-0.2935,0.319,-0.025,0.6145,0.609,0.2115,0.1615,0.1285,0.155,-0.234,-0.316,0.1155
0.4165,0.185,-0.2315,-0.3005,0.324,-0.0235,0.6135,0.61,0.212,0.161,0.128,0.153,-0.2345,-0.311,0.113
0.426,0.1875,-0.2385,-0.3065,0.3325,-0.0255,0.6165,0.6145,0.216,0.1645,0.132,0.155,-0.234,-0.309,0.1115
0.411,0.1845,-0.2265,-0.2975,0.3185,-0.021,0.62,0.62,0.2225,0.1725,0.1385,0.1605,-0.2335,-0.31,0.1125
0.398,0.1805,-0.217,-0.289,0.3075,-0.018,0.623,0.6235,0.2265,0.175,0.1425,0.1645,-0.2345,-0.312,0.112
0.3935,0.1745,-0.2195,-0.284,0.3065,-0.0225,0.6215,0.6215,0.225,0.175,0.1395,0.1645,-0.2355,-0.315,0.1125
0.401,0.1745,-0.2265,-0.288,0.3135,-0.026,0.6195,0.6185,0.223,0.172,0.1365,0.161,-0.236,-0.3175,0.115
0.4055,0.181,-0.2245,-0.293,0.315,-0.0215,0.6225,0.62,0.2225,0.173,0.1385,0.1615,-0.2365,-0.316,0.1135
0.394,0.181,-0.213,-0.2875,0.3035,-0.016,0.6255,0.622,0.224,0.175,0.141,0.1635,-0.237,-0.3095,0.1125
0.3795,0.185,-0.1945,-0.282,0.287,-0.005,0.6265,0.6265,0.231,0.179,0.146,0.167,-0.235,-0.3085,0.112
0.3745,0.191,-0.1835,-0.2825,0.279,0.0035,0.6275,0.6325,0.2345,0.184,0.149,0.1715,-0.231,-0.3095,0.114
0.381,0.1925,-0.1885,-0.287,0.285,0.002,0.624,0.631,0.2315,0.1815,0.145,0.169,-0.2305,-0.3075,0.115
0.372,0.195,-0.1775,-0.2835,0.275,0.0085,0.626,0.6335,0.2345,0.1855,0.148,0.1715,-0.2305,-0.3055,0.114
0.368,0.198,-0.17,-0.283,0.269,0.014,0.628,0.6355,0.237,0.1875,0.152,0.175,-0.229,-0.304,0.1135
0.3905,0.1915,-0.199,-0.291,0.2945,-0.0035,0.6195,0.626,0.228,0.179,0.145,0.167,-0.23,-0.3085,0.112
0.427,0.185,-0.242,-0.306,0.3345,-0.0285,0.6085,0.6155,0.2175,0.1695,0.1345,0.156,-0.229,-0.312,0.1145
0.4555,0.1935,-0.262,-0.3245,0.359,-0.034,0.5985,0.6075,0.211,0.1615,0.1285,0.15,-0.2255,-0.309,0.116
0.453,0.201,-0.252,-0.327,0.3525,-0.0255,0.598,0.6085,0.2105,0.1635,0.129,0.152,-0.2235,-0.3035,0.115
0.4355,0.197,-0.2385,-0.316,0.337,-0.021,0.6045,0.615,0.216,0.1695,0.1345,0.16,-0.2235,-0.305,0.116
0.437,0.196,-0.241,-0.3165,0.339,-0.0225,0.6045,0.614,0.2155,0.168,0.134,0.16,-0.2235,-0.3055,0.1145
0.42,0.2,-0.2195,-0.31,0.32,-0.01,0.603,0.614,0.2165,0.167,0.135,0.1605,-0.224,-0.2975,0.1145
0.391,0.195,-0.1955,-0.293,0.2935,-0.0005,0.608,0.622,0.223,0.1755,0.142,0.1675,-0.224,-0.301,0.1135
0.4025,0.1965,-0.206,-0.2995,0.304,-0.0045,0.6065,0.6225,0.2245,0.176,0.1415,0.1695,-0.222,-0.306,0.1135
0.4175,0.2025,-0.2145,-0.31,0.316,-0.006,0.6005,0.6195,0.222,0.174,0.141,0.1675,-0.222,-0.3025,0.115
0.4075,0.201,-0.206,-0.304,0.307,-0.0025,0.604,0.622,0.2255,0.178,0.1445,0.1695,-0.222,-0.2975,0.114
0.408,0.1965,-0.212,-0.3025,0.31,-0.0075,0.6015,0.618,0.2235,0.176,0.143,0.169,-0.2205,-0.2975,0.1155
0.4065,0.1955,-0.211,-0.301,0.3085,-0.0075,0.598,0.6165,0.222,0.1775,0.1435,0.169,-0.219,-0.299,0.116
0.3785,0.201,-0.1775,-0.29,0.278,0.012,0.6075,0.6265,0.2335,0.189,0.1545,0.1785,-0.218,-0.2985,0.1155
0.384,0.1995,-0.1845,-0.2915,0.2845,0.0075,0.612,0.6315,0.239,0.194,0.1595,0.184,-0.218,-0.3035,0.115
0.4165,0.2055,-0.211,-0.311,0.3135,-0.003,0.6025,0.6205,0.2305,0.186,0.152,0.176,-0.2165,-0.2965,0.113
0.437,0.214,-0.2225,-0.3255,0.3295,-0.0045,0.596,0.6145,0.2235,0.1815,0.1455,0.171,-0.2155,-0.29,0.1125
0.4325,0.2095,-0.2225,-0.321,0.3275,-0.0065,0.5995,0.6175,0.228,0.184,0.1495,0.174,-0.2145,-0.295,0.114
0.4095,0.208,-0.2015,-0.309,0.3055,0.0035,0.604,0.6215,0.2345,0.188,0.1555,0.18,-0.213,-0.293,0.1145
0.403,0.2115,-0.1915,-0.3075,0.2975,0.01,0.6035,0.622,0.234,0.189,0.1565,0.182,-0.212,-0.292,0.1155
0.4115,0.2195,-0.192,-0.3155,0.3015,0.014,0.599,0.6185,0.231,0.1865,0.153,0.179,-0.211,-0.291,0.1155
0.4235,0.2225,-0.201,-0.323,0.312,0.011,0.589,0.6125,0.2245,0.179,0.147,0.174,-0.209,-0.285,0.1155
0.439,0.223,-0.2155,-0.331,0.3275,0.0035,0.5865,0.6085,0.2215,0.177,0.148,0.1745,-0.206,-0.285,0.117
0.441,0.2285,-0.213,-0.335,0.327,0.0075,0.595,0.617,0.2295,0.1855,0.157,0.183,-0.205,-0.288,0.1165
0.43,0.2285,-0.2015,-0.329,0.3155,0.0135,0.598,0.618,0.2325,0.188,0.16,0.1865,-0.204,-0.2845,0.1175
0.4265,0.226,-0.2005,-0.3265,0.3135,0.013,0.5965,0.616,0.232,0.19,0.1595,0.189,-0.2015,-0.285,0.1185
0.4255,0.2255,-0.1995,-0.3255,0.3125,0.013,0.59,0.6135,0.229,0.187,0.156,0.1865,-0.2015,-0.2835,0.1175
0.43,0.225,-0.2045,-0.3275,0.317,0.0105,0.5865,0.611,0.2265,0.1845,0.1555,0.1845,-0.201,-0.28,0.118
0.439,0.222,-0.217,-0.331,0.328,0.0025,0.5855,0.613,0.23,0.1865,0.157,0.1875,-0.199,-0.286,0.1185
0.4395,0.2255,-0.214,-0.3325,0.3265,0.0055,0.581,0.608,0.228,0.185,0.1545,0.185,-0.197,-0.2825,0.1185
0.434,0.2315,-0.2025,-0.333,0.3185,0.0145,0.583,0.6065,0.228,0.187,0.1565,0.1875,-0.197,-0.277,0.119
0.428,0.232,-0.196,-0.33,0.312,0.018,0.581,0.605,0.227,0.1855,0.156,0.189,-0.197,-0.2735,0.1205
0.427,0.2325,-0.195,-0.33,0.311,0.019,0.5755,0.602,0.2225,0.181,0.154,0.186,-0.196,-0.2665,0.12
0.43,0.2335,-0.1965,-0.3315,0.313,0.0185,0.577,0.6045,0.222,0.184,0.1565,0.189,-0.194,-0.2665,0.12
0.431,0.236,-0.195,-0.3335,0.313,0.0205,0.577,0.606,0.224,0.1865,0.16,0.1915,-0.1925,-0.2715,0.12
0.4255,0.2365,-0.189,-0.331,0.3075,0.0235,0.582,0.611,0.229,0.191,0.165,0.1965,-0.193,-0.278,0.118
0.4275,0.239,-0.188,-0.333,0.3075,0.0255,0.5865,0.6155,0.2325,0.197,0.168,0.2015,-0.192,-0.2785,0.1185
0.4365,0.241,-0.1955,-0.339,0.316,0.023,0.5815,0.6085,0.228,0.195,0.165,0.1975,-0.1915,-0.2765,0.119
0.434,0.2415,-0.1925,-0.338,0.3135,0.0245,0.577,0.605,0.227,0.1935,0.164,0.198,-0.19,-0.2755,0.12
0.4335,0.2475,-0.186,-0.3405,0.31,0.0305,0.5745,0.6055,0.228,0.195,0.1665,0.1985,-0.1875,-0.273,0.1195
0.4395,0.2485,-0.191,-0.344,0.315,0.029,0.5745,0.607,0.2305,0.1985,0.1695,0.2015,-0.1855,-0.278,0.1195
0.4395,0.248,-0.191,-0.3435,0.3155,0.0285,0.575,0.6075,0.233,0.201,0.1715,0.2055,-0.183,-0.28,0.122
0.439,0.2535,-0.186,-0.3465,0.3125,0.034,0.5755,0.608,0.2345,0.2035,0.1745,0.2065,-0.1815,-0.2735,0.122
0.448,0.2575,-0.19,-0.353,0.319,0.034,0.572,0.606,0.234,0.202,0.1725,0.2065,-0.1785,-0.2695,0.123
0.454,0.2575,-0.1965,-0.3555,0.325,0.0305,0.5695,0.602,0.2295,0.199,0.17,0.204,-0.1765,-0.269,0.124
0.4465,0.2555,-0.191,-0.351,0.319,0.032,0.568,0.603,0.23,0.1975,0.171,0.204,-0.1785,-0.2685,0.1225
0.432,0.256,-0.176,-0.3435,0.304,0.0395,0.5685,0.602,0.2315,0.1975,0.173,0.2065,-0.177,-0.2635,0.1225
0.4275,0.258,-0.1695,-0.3425,0.2985,0.0445,0.5725,0.6075,0.235,0.203,0.1785,0.212,-0.1745,-0.262,0.124
0.438,0.2565,-0.1815,-0.3475,0.31,0.0375,0.5705,0.606,0.232,0.201,0.1755,0.2105,-0.1745,-0.265,0.1255
0.448,0.256,-0.192,-0.352,0.32,0.032,0.5625,0.598,0.2265,0.1945,0.17,0.2055,-0.173,-0.2645,0.127
0.4605,0.26,-0.2,-0.36,0.33,0.03,0.559,0.597,0.224,0.194,0.1685,0.204,-0.1725,-0.268,0.1265
0.4505,0.259,-0.192,-0.3545,0.321,0.0335,0.5655,0.5995,0.228,0.198,0.173,0.208,-0.172,-0.2685,0.1235
0.4295,0.255,-0.1745,-0.3425,0.302,0.04,0.567,0.6015,0.234,0.202,0.178,0.215,-0.1695,-0.2585,0.125
0.456,0.2605,-0.1955,-0.358,0.3255,0.0325,0.5585,0.5975,0.2305,0.2005,0.176,0.213,-0.164,-0.257,0.128
0.482,0.2635,-0.218,-0.373,0.35,0.023,0.5505,0.592,0.2275,0.197,0.172,0.209,-0.161,-0.2585,0.1275
0.478,0.266,-0.2125,-0.372,0.345,0.027,0.5545,0.5955,0.231,0.2015,0.1775,0.2145,-0.1605,-0.2635,0.126
0.473,0.266,-0.207,-0.3695,0.34,0.0295,0.565,0.605,0.2405,0.2105,0.1895,0.2255,-0.159,-0.269,0.124
0.461,0.2585,-0.2025,-0.3595,0.332,0.028,0.5685,0.6065,0.243,0.214,0.1925,0.2285,-0.16,-0.269,0.123
0.4525,0.255,-0.1975,-0.354,0.325,0.0285,0.567,0.6065,0.243,0.216,0.1925,0.2295,-0.1605,-0.2685,0.123
0.462,0.258,-0.204,-0.36,0.333,0.027,0.562,0.606,0.2435,0.215,0.1935,0.2295,-0.1575,-0.2685,0.1235
0.464,0.264,-0.1995,-0.364,0.3315,0.032,0.56,0.605,0.2425,0.2155,0.195,0.2315,-0.1555,-0.2665,0.125
0.4515,0.285,-0.167,-0.3685,0.3095,0.059,0.5545,0.602,0.2405,0.213,0.1925,0.231,-0.1535,-0.2525,0.1275
0.45,0.2995,-0.1505,-0.3745,0.3,0.0745,0.551,0.6,0.24,0.2115,0.19,0.2285,-0.1515,-0.242,0.1255
0.462,0.2835,-0.1785,-0.373,0.32,0.0525,0.553,0.603,0.242,0.214,0.193,0.2315,-0.1505,-0.252,0.1235
0.508,0.27,-0.2375,-0.389,0.373,0.016,0.5415,0.593,0.232,0.2035,0.1835,0.2235,-0.1485,-0.2625,0.1255
0.5075,0.2685,-0.2385,-0.388,0.373,0.015,0.543,0.596,0.237,0.209,0.19,0.229,-0.146,-0.2635,0.128
0.4865,0.271,-0.215,-0.3785,0.3505,0.028,0.545,0.602,0.242,0.2145,0.197,0.2335,-0.1435,-0.2605,0.127
0.5235,0.278,-0.2455,-0.401,0.3845,0.016,0.5335,0.5915,0.2325,0.204,0.186,0.2235,-0.1435,-0.2545,0.1235
0.527,0.2795,-0.2475,-0.403,0.387,0.0155,0.5335,0.5935,0.2365,0.2075,0.189,0.2275,-0.1405,-0.2565,0.1225
0.5035,0.2735,-0.23,-0.3885,0.367,0.022,0.536,0.5995,0.2445,0.2145,0.196,0.234,-0.136,-0.257,0.1245
0.493,0.2705,-0.2225,-0.3815,0.3575,0.024,0.5385,0.6025,0.2495,0.2205,0.201,0.2385,-0.1355,-0.2555,0.1245
0.501,0.28,-0.2215,-0.3905,0.3615,0.0295,0.5365,0.6035,0.251,0.2235,0.204,0.242,-0.132,-0.2575,0.1245
0.501,0.289,-0.212,-0.395,0.3565,0.0385,0.535,0.604,0.253,0.2255,0.207,0.2425,-0.1295,-0.2515,0.1255
0.4855,0.2895,-0.196,-0.3875,0.3405,0.047,0.539,0.6105,0.261,0.2335,0.2145,0.2495,-0.129,-0.2505,0.1215
0.4815,0.2875,-0.1945,-0.3845,0.338,0.0465,0.5415,0.6165,0.267,0.2395,0.2205,0.257,-0.1245,-0.2495,0.1205
0.4955,0.284,-0.2115,-0.39,0.3535,0.0365,0.537,0.6155,0.2645,0.2395,0.22,0.257,-0.121,-0.2545,0.1225
0.514,0.284,-0.23,-0.399,0.372,0.027,0.5355,0.616,0.2665,0.243,0.2215,0.26,-0.117,-0.2595,0.124
0.514,0.2895,-0.2245,-0.402,0.3695,0.0325,0.536,0.619,0.269,0.247,0.2255,0.2635,-0.1145,-0.2545,0.1245
0.531,0.2965,-0.2345,-0.4135,0.383,0.031,0.5255,0.617,0.266,0.2435,0.223,0.26,-0.1115,-0.25,0.1245
0.542,0.3,-0.242,-0.421,0.392,0.029,0.5195,0.614,0.2675,0.2445,0.224,0.2605,-0.1055,-0.247,0.1235
0.521,0.3015,-0.219,-0.411,0.37,0.041,0.5255,0.6225,0.278,0.254,0.236,0.27,-0.101,-0.249,0.121
0.5035,0.3035,-0.2,-0.4035,0.352,0.0515,0.5335,0.631,0.2895,0.2655,0.2465,0.28,-0.0995,-0.2475,0.12
0.5155,0.311,-0.2045,-0.4135,0.36,0.0535,0.536,0.6335,0.292,0.27,0.249,0.2825,-0.097,-0.2425,0.1185
0.538,0.3165,-0.2215,-0.427,0.38,0.0475,0.5245,0.628,0.2885,0.2655,0.247,0.2795,-0.0915,-0.239,0.1195
0.552,0.3175,-0.2345,-0.4345,0.393,0.0415,0.514,0.622,0.286,0.2625,0.2445,0.2745,-0.0885,-0.237,0.1215
0.5455,0.311,-0.2345,-0.4285,0.39,0.0385,0.5175,0.6275,0.2925,0.2705,0.2505,0.281,-0.0855,-0.24,0.119
0.543,0.306,-0.237,-0.4245,0.39,0.0345,0.5165,0.6295,0.2975,0.2755,0.256,0.2855,-0.081,-0.2415,0.1185
0.572,0.309,-0.263,-0.4405,0.4175,0.023,0.5095,0.6265,0.294,0.273,0.255,0.283,-0.077,-0.2395,0.1165
0.594,0.308,-0.286,-0.451,0.44,0.011,0.5035,0.6255,0.293,0.2735,0.2545,0.282,-0.073,-0.2395,0.115
0.5865,0.314,-0.2725,-0.45,0.4295,0.0205,0.5075,0.6325,0.302,0.2835,0.263,0.2905,-0.0685,-0.2415,0.1175
0.574,0.317,-0.257,-0.4455,0.4155,0.03,0.513,0.639,0.309,0.293,0.2725,0.2995,-0.0645,-0.2385,0.117
0.562,0.32,-0.2425,-0.441,0.402,0.0385,0.5135,0.644,0.3135,0.299,0.2795,0.3045,-0.0605,-0.233,0.116
0.5315,0.3295,-0.202,-0.4305,0.3665,0.064,0.5225,0.6555,0.327,0.312,0.2915,0.3185,-0.056,-0.228,0.1175
0.5475,0.334,-0.213,-0.4405,0.38,0.0605,0.514,0.6495,0.324,0.31,0.287,0.316,-0.053,-0.223,0.1135
0.585,0.3385,-0.2465,-0.4615,0.4155,0.046,0.5015,0.64,0.315,0.3,0.279,0.3075,-0.0515,-0.224,0.1115
0.5925,0.3385,-0.254,-0.4655,0.4235,0.042,0.5075,0.645,0.3215,0.3055,0.286,0.314,-0.048,-0.229,0.113
0.594,0.3325,-0.2615,-0.4635,0.4275,0.0355,0.516,0.6545,0.332,0.318,0.298,0.325,-0.044,-0.2365,0.111
0.6025,0.331,-0.2715,-0.467,0.437,0.0295,0.5105,0.65,0.332,0.3175,0.2975,0.3245,-0.039,-0.236,0.113
0.629,0.329,-0.3,-0.479,0.4645,0.0145,0.498,0.6415,0.325,0.311,0.2905,0.317,-0.0355,-0.2315,0.1135
0.635,0.33,-0.305,-0.4825,0.47,0.0125,0.497,0.644,0.327,0.3155,0.2945,0.32,-0.032,-0.2295,0.1105
0.6305,0.337,-0.293,-0.484,0.462,0.022,0.5,0.6475,0.3335,0.322,0.303,0.3275,-0.029,-0.2275,0.1095
0.625,0.341,-0.2835,-0.483,0.454,0.029,0.5035,0.653,0.34,0.329,0.3105,0.334,-0.027,-0.2295,0.109
0.627,0.3475,-0.279,-0.487,0.453,0.034,0.5055,0.6555,0.345,0.3345,0.3155,0.34,-0.021,-0.2265,0.1085
0.62,0.3455,-0.274,-0.483,0.447,0.036,0.505,0.6565,0.3495,0.34,0.3215,0.3465,-0.016,-0.2215,0.107
0.6165,0.3455,-0.2715,-0.481,0.444,0.037,0.5035,0.6565,0.3495,0.341,0.3235,0.347,-0.014,-0.2185,0.1085
0.621,0.3515,-0.2695,-0.486,0.445,0.041,0.501,0.654,0.349,0.339,0.322,0.346,-0.012,-0.2145,0.11
0.606,0.351,-0.255,-0.4785,0.4305,0.048,0.5005,0.653,0.3505,0.341,0.325,0.348,-0.011,-0.2125,0.1075
0.6025,0.3555,-0.2465,-0.479,0.4245,0.0545,0.504,0.658,0.3565,0.3485,0.333,0.3535,-0.0085,-0.21,0.106
0.5815,0.3565,-0.2245,-0.469,0.403,0.066,0.5105,0.6665,0.3655,0.359,0.3425,0.362,-0.0065,-0.2095,0.105
0.567,0.3565,-0.2105,-0.462,0.3885,0.073,0.514,0.671,0.371,0.3675,0.3505,0.369,-0.004,-0.211,0.105
0.5905,0.357,-0.233,-0.474,0.4115,0.062,0.5065,0.665,0.3675,0.3645,0.3475,0.366,-0.0005,-0.2085,0.1055
0.6285,0.3585,-0.27,-0.4935,0.449,0.0445,0.495,0.6545,0.3575,0.3555,0.3375,0.356,0.0025,-0.2095,0.104
0.643,0.365,-0.278,-0.504,0.4605,0.0435,0.489,0.6495,0.354,0.3535,0.336,0.3545,0.004,-0.2055,0.103
0.6445,0.371,-0.273,-0.5075,0.4585,0.049,0.4875,0.645,0.353,0.353,0.336,0.354,0.0045,-0.2,0.103
0.632,0.3705,-0.2615,-0.501,0.4465,0.0545,0.493,0.648,0.358,0.3595,0.343,0.359,0.004,-0.203,0.102
0.6135,0.3645,-0.249,-0.489,0.431,0.058,0.499,0.655,0.3655,0.3685,0.352,0.368,0.0075,-0.205,0.1055
0.639,0.365,-0.2745,-0.502,0.4565,0.0455,0.496,0.653,0.3655,0.3705,0.3515,0.3695,0.012,-0.208,0.106
0.6595,0.3695,-0.2895,-0.5145,0.4745,0.04,0.4895,0.6445,0.361,0.3665,0.346,0.364,0.014,-0.2035,0.1035
0.6615,0.372,-0.2895,-0.517,0.4755,0.0415,0.487,0.64,0.3575,0.3615,0.3445,0.3605,0.0125,-0.1995,0.102
0.654,0.3715,-0.2825,-0.513,0.4685,0.0445,0.49,0.642,0.3605,0.3645,0.3485,0.365,0.012,-0.201,0.101
0.655,0.378,-0.2775,-0.5165,0.466,0.05,0.49,0.6415,0.363,0.3645,0.352,0.368,0.0145,-0.2005,0.1025
0.6495,0.3835,-0.266,-0.5165,0.4575,0.0585,0.4965,0.644,0.368,0.3695,0.3575,0.3735,0.0145,-0.2,0.1015
0.6275,0.3825,-0.245,-0.5045,0.436,0.0685,0.5055,0.6505,0.3765,0.3795,0.365,0.3825,0.0135,-0.1995,0.1025
0.617,0.3775,-0.2395,-0.4975,0.4285,0.069,0.5105,0.6515,0.378,0.3805,0.3685,0.384,0.0115,-0.198,0.1025
0.613,0.3735,-0.2395,-0.493,0.426,0.067,0.514,0.649,0.3765,0.3785,0.368,0.384,0.0115,-0.1955,0.102
0.623,0.372,-0.251,-0.4975,0.437,0.0605,0.5125,0.644,0.3735,0.377,0.365,0.3835,0.012,-0.1965,0.103
0.6215,0.369,-0.2525,-0.4955,0.437,0.0585,0.506,0.636,0.3675,0.372,0.361,0.3795,0.0115,-0.198,0.1035
0.632,0.368,-0.264,-0.5,0.448,0.052,0.5025,0.6325,0.3625,0.368,0.3585,0.377,0.014,-0.197,0.1045
0.6505,0.3705,-0.28,-0.5105,0.465,0.0455,0.5,0.628,0.36,0.367,0.3565,0.375,0.016,-0.197,0.105
0.655,0.3725,-0.283,-0.5135,0.469,0.0445,0.4945,0.623,0.3575,0.364,0.3545,0.3715,0.017,-0.1945,0.104
0.66,0.3715,-0.289,-0.5155,0.4745,0.041,0.4935,0.6185,0.3545,0.3615,0.3525,0.3695,0.017,-0.1925,0.102
0.6455,0.377,-0.2685,-0.5115,0.457,0.0545,0.499,0.6205,0.3575,0.3665,0.358,0.3735,0.0155,-0.193,0.103
0.6235,0.384,-0.2395,-0.5035,0.4315,0.0725,0.5085,0.626,0.362,0.3715,0.3645,0.3805,0.014,-0.1905,0.106
0.61,0.3835,-0.226,-0.4965,0.418,0.0785,0.513,0.6255,0.359,0.3695,0.3645,0.382,0.0125,-0.1885,0.106
0.5955,0.3815,-0.214,-0.4885,0.405,0.0835,0.5185,0.6295,0.3625,0.374,0.3685,0.388,0.012,-0.1925,0.104
0.586,0.3825,-0.204,-0.484,0.395,0.0895,0.5245,0.631,0.367,0.3775,0.373,0.393,0.0115,-0.194,0.1045
0.584,0.386,-0.1985,-0.485,0.3915,0.0935,0.5285,0.63,0.3655,0.3785,0.375,0.3945,0.0105,-0.1905,0.105
0.6015,0.384,-0.2175,-0.493,0.4095,0.0835,0.521,0.6205,0.3565,0.369,0.3675,0.3885,0.0115,-0.192,0.1055
0.6355,0.3825,-0.253,-0.509,0.444,0.0645,0.5065,0.6055,0.344,0.356,0.3565,0.3765,0.014,-0.1935,0.106
0.64,0.382,-0.258,-0.511,0.449,0.062,0.5065,0.603,0.342,0.356,0.3565,0.377,0.014,-0.1925,0.105
0.627,0.377,-0.25,-0.502,0.4385,0.0635,0.5125,0.601,0.3425,0.3575,0.3585,0.38,0.0115,-0.1955,0.1055
0.625,0.3765,-0.248,-0.501,0.4365,0.064,0.517,0.601,0.342,0.3585,0.36,0.38,0.0105,-0.197,0.1055
0.6315,0.375,-0.2565,-0.503,0.444,0.0595,0.5145,0.598,0.337,0.3545,0.356,0.377,0.0095,-0.1955,0.1075
0.6345,0.3735,-0.261,-0.504,0.4475,0.056,0.5135,0.5915,0.331,0.3495,0.351,0.374,0.0075,-0.195,0.108
0.623,0.3755,-0.2475,-0.4995,0.4355,0.064,0.519,0.591,0.3345,0.353,0.355,0.379,0.0075,-0.1945,0.108
0.6115,0.3715,-0.24,-0.4915,0.4255,0.0655,0.5225,0.591,0.336,0.3555,0.359,0.382,0.0075,-0.195,0.1095
